timebin,ID,Tweet,sentscor,sentpol
2020-01-09 22:20:00,1215398718410674176,"@WhyteNotWhite Tbh, that makes perfect sense.
Humans can’t be trusted when a party gets popular/legendary status.",0.8666666666666667,pos
2020-01-09 22:20:00,1215398631815073792,I remember @gwaihoe put this on the stove and tried to boil the water in it by turning on the stove pfffff almost s… https://t.co/3jLKhmjVmg,0.0,neu
2020-01-09 22:20:00,1215398580451598336,I can't wait for my new lashes 😍,0.13636363636363635,pos
2020-01-09 22:20:00,1215398556783149056,"@_iamthBest Stooooop it! You was fr one of my biggest inspirations at De Anza bro! Without you, I wouldn’t have the… https://t.co/clOY1MZgD2",0.0,neu
2020-01-09 22:20:00,1215398415128915968,@BPGotBars I’m tryna tell u lol. She fasho 18-19. I hope she ain’t grown doing that,0.8,pos
2020-01-09 22:20:00,1215398285487140867,"@TRIPLEO_STONED Once u had this one time , u ain’t dealing with it again lol",0.8,pos
2020-01-09 22:20:00,1215398130503573504,Showing homes and came across this gem! #indoorfirepit #midcenturymodern #jenabrealtor #compass #2020… https://t.co/voiUFQRJft,0.0,neu
2020-01-09 22:20:00,1215397989205696512,i filled out my first credit card app for a customer and he got approved!! ITS A GOOD DAY #babysfirsttry,0.45,pos
2020-01-09 22:15:00,1215397080883064833,@SFBART when does the Milpitas or Berryessa station plan to open ? The date is always getting pushed back.,0.0,neu
2020-01-09 22:15:00,1215396965543890944,Pick meee!!! https://t.co/26RmVta4Kk https://t.co/Lgpe1LtsDO,0.0,neu
2020-01-09 22:15:00,1215396634701357057,On some doggy shii 😛 https://t.co/7GY0UgKoun,0.0,neu
2020-01-09 22:10:00,1215396569769361409,"Kim Kardashian: I got rid of all of my plastic bottles and I eat plant based now!!! 
Also Kim Kardashian: has 3 dif… https://t.co/ambTIAuim3",0.0,neu
2020-01-09 22:10:00,1215396452978974720,@pulte Equality in the world for everyone! I don’t want anything for myself.,0.0,neu
2020-01-09 22:10:00,1215396073386045440,@NewMusicUSA Thank you!!!!!!!!!!!! ♥️ Most of my inquiries are from clients wishing to use my music within their pr… https://t.co/Tp1ncCJJDf,0.5,pos
2020-01-09 22:10:00,1215395952770469889,"@saiIoraquarius Gym noobs! First weeks of January, New Years new them my ass!!!😡",0.17424242424242423,pos
2020-01-09 22:10:00,1215395941189992448,"@waitttwhatt An ice cream sandwich, clearly.",0.10000000000000002,pos
2020-01-09 22:10:00,1215395503958937600,Who hiring 😭😭,0.0,neu
2020-01-09 22:10:00,1215395356508225536,I figured you guys would enjoy this picture I stumbled upon. I thought it was funny 🤷🏻‍♀️😂 @KarenKilgariff… https://t.co/GEnseSPRWB,0.325,pos
2020-01-09 22:05:00,1215395194352390144,@harkamalsihota Yes ma’am Lol,0.8,pos
2020-01-09 22:05:00,1215395024680022016,@good_vibes9 OH MY GOD 😂💀💀💀💀💀💀💀,0.0,neu
2020-01-09 22:05:00,1215395005499445248,Idk where I’d be without my friends❤️,0.0,neu
2020-01-09 22:05:00,1215394773214740480,RIP Buck Henry. https://t.co/WnyWTGAsax,0.0,neu
2020-01-09 22:05:00,1215394745595252736,"@ckimbrechin Whoah, that looks cold",-0.6,neg
2020-01-09 22:05:00,1215394725940695040,@TayDoll1010xl @ChicagoBears Should have never been there to begin with! https://t.co/yZtOrE05e3,0.0,neu
2020-01-09 22:05:00,1215394531190824960,This motherfucker https://t.co/zVn9MvvZKI,0.0,neu
2020-01-09 22:05:00,1215394465151471616,@ryanfoland @RealAntipreneur @CellCoreCreativ You should love this one! https://t.co/8a8UFGW6ih,0.5,pos
2020-01-09 22:05:00,1215394453944320000,🤔cast your vote? https://t.co/JeP3Qg4N6p,0.0,neu
2020-01-09 22:05:00,1215394373677928450,Rich people use their wealth for such unnecessary things it’s so gross.,-0.0062500000000000056,neg
2020-01-09 22:05:00,1215394257437020163,@helloitlisa Deal. @JMaiSenpai can be our first customer. 5k please,0.25,pos
2020-01-09 22:05:00,1215394230983520256,"Hey boss sorry I’m gonna be late for work. I got a nail in my tire
here’s the pic in case you don’t believe me https://t.co/KmtKbxw3ad",-0.4,neg
2020-01-09 22:05:00,1215394074112315392,Justin Trudeau says evidence indicates Ukrainian plane was shot down by Iranian forces  https://t.co/R3sTtgdxKm,-0.15555555555555559,neg
2020-01-09 22:00:00,1215393974334046208,"if you’re wondering why i’m tweeting about shark boy in the year 2020, is because i was thinking about that fruit t… https://t.co/K2y7Rtrm5A",0.0,neu
2020-01-09 22:00:00,1215393823414636544,"When I was 5 years old, I had just moved to a new town and it was the first day of 1st grade, my mom didn’t pick me… https://t.co/i6IVkwQcDy",0.1621212121212121,pos
2020-01-09 22:00:00,1215393725389529089,"If anybody deserve it, it’s you bro! Congratulations my G! Excited to see what next for you playa!✊🏿🐐 https://t.co/NBkkELDeq8",0.1875,pos
2020-01-09 22:00:00,1215393699925917697,@gelica_v Yoooo same af lmfao,0.0,neu
2020-01-09 22:00:00,1215393585580765184,“that girlfriend shit temporary”,-0.2,neg
2020-01-09 22:00:00,1215393535836315648,I’m a virgo so I can’t wait to get home... accurate https://t.co/d4GQrdKecK,0.4000000000000001,pos
2020-01-09 22:00:00,1215393456572338176,"Bro said the grind NEVER stop! 
💪🏿😭🐐 https://t.co/e0MqWBzFOH",0.0,neu
2020-01-09 22:00:00,1215393452415799296,why is taylor lautner 27 but looks 35,0.0,neu
2020-01-09 22:00:00,1215393367015559168,We had a father’s trip earlier this year. https://t.co/cdpb9wHYZs,0.0,neu
2020-01-09 22:00:00,1215393291014819840,I accidentally sent my nana a selfie and I didn’t hide my piercing 🥶,0.0,neu
2020-01-09 22:00:00,1215392819981897728,ima slut for some kombucha,0.0,neu
2020-01-09 22:00:00,1215392811178020864,I’m #VsCancer to help take a stand against childhood cancer! Help me make a difference by donating. My goal is $500… https://t.co/rFa8HN1qrt,0.0,neu
2020-01-09 21:55:00,1215392762624761857,"I don’t get why people ask for their gifts back after a break up!? 
HAHAHAHAH  #INEEDANSWERS https://t.co/nlESoqzgHF",0.0,neu
2020-01-09 21:55:00,1215392708832841728,@jediyumiko Happy Birthday Cousin!!!!,0.8,pos
2020-01-09 21:55:00,1215392541962432512,"@Raider4Life559 I feel this but, being choked out would be by choice. unless you tap and she doesn’t let go. 😂",0.0,neu
2020-01-09 21:55:00,1215392192140693504,@samuelgnoble @lisaquestions @TankieSanders Credited and asked if he wants me to remove,0.2,pos
2020-01-09 21:55:00,1215392169797644288,people fr like meghan trainor?? 😭😭😭,0.0,neu
2020-01-09 21:55:00,1215391889483976704,Tik tok girls should’ve never discovered Kelly Oubre. That’s all I see now I’m on there to laugh at y’all dumb asses,-0.037500000000000006,neg
2020-01-09 21:55:00,1215391719891468288,"@Cassondra_1118 Best response I got was ""is that Margaret Thatcher""",1.0,pos
2020-01-09 21:55:00,1215391696449466369,She’s not wrong https://t.co/HSIYInHdEe,0.25,pos
2020-01-09 21:55:00,1215391695388344320,BLESSED MY MF FEED🥵 https://t.co/uWQMYTsqR4,0.0,neu
2020-01-09 21:55:00,1215391659342454785,@abileedeman We bringin back jerking in 2020!! https://t.co/fOgoEhi5aT,0.0,neu
2020-01-09 21:50:00,1215391542816325632,"It’s time for the @SVAutoShow 🚗 !!!Come join all the #SeriousFun 

The @TMobileTruckSJ is here! Ask about our amazi… https://t.co/EFMCJKWIo1",0.0,neu
2020-01-09 21:50:00,1215391506946613248,"@AprilHaze14 That’s like taking money out of his cup ... cold hearted 🥶 Dog looked healthy to me, have seen way wor… https://t.co/PsZQNJQd29",-0.04999999999999999,neg
2020-01-09 21:50:00,1215391355834265601,"@Nicosan1 @newballpark The ""transportation hub"" on the map is 4 blocks long, guessing the city is leaving themselve… https://t.co/ge0x0QGczx",-0.05,neg
2020-01-09 21:50:00,1215391264843190272,"Voluntary Hazing, Rachel Spung and The Soul Service, Kaiju  https://t.co/yeEuig1tIq",0.0,neu
2020-01-09 21:50:00,1215391240495067136,@ItDntStop They tryna blow off that mugshot from them “felon dick the best” hoes 😂,1.0,pos
2020-01-09 21:50:00,1215391212712017920,frat boys real quiet under this tweet LMFAOOO https://t.co/0yGMocSrXy,0.0,neu
2020-01-09 21:50:00,1215391123927003136,@yourgirlcassy next time you come out here that’s the first place we going to,0.125,pos
2020-01-09 21:50:00,1215391063684218880,I came back from Mexico llenito.. fuck :-(,-0.2,neg
2020-01-09 21:50:00,1215391049029341184,Idk bout y’all .... she would never hear from me again. https://t.co/q7iUOv1bn1,0.0,neu
2020-01-09 21:50:00,1215391014761857024,"@408Nate 7-11 is becoming my preferred breakfast (boiled eggs, fresh fruit) and lunch (sandwiches) place!",0.375,pos
2020-01-09 21:50:00,1215390866098941953,Here for anything Alex Garland puts out! https://t.co/ZKyk0nS5g1,0.0,neu
2020-01-09 21:50:00,1215390822255869952,i hope your boyfriend knows how to fight https://t.co/SlViUNRAkp,0.0,neu
2020-01-09 21:50:00,1215390778492506113,Credit to @beeple let me know if you want me to take this down,-0.15555555555555559,neg
2020-01-09 21:50:00,1215390702089072640,Catching up on @GreysABC https://t.co/RV9F8GVRqN,0.6,pos
2020-01-09 21:50:00,1215390646309015552,"Looking forward to the AP retreat? From March 13th-15th, its a weekend of studying, exploring nature, and spending… https://t.co/L6ZoCkcQS8",0.0,neu
2020-01-09 21:50:00,1215390600117096448,i’m an emotional wreck and idk what to do abt it,0.0,neu
2020-01-09 21:50:00,1215390528147091456,@swimYT we are sorry,-0.5,neg
2020-01-09 21:50:00,1215390429622915072,"If you going thru something or stuck in a bad place, we gone figure it out. I promise. Let’s get it baby.",-0.6999999999999998,neg
2020-01-09 21:50:00,1215390322621968384,@drew_benoit Yes that's what the filename was,0.0,neu
2020-01-09 21:45:00,1215390261875896321,Omg I pooped my pants,0.0,neu
2020-01-09 21:45:00,1215390254422577154,"Thank you, @SFDenyse, for hosting me at @SVForum’s office. It was much appreciated! Great conversation and I’m look… https://t.co/FXfTVpvRln",0.5,pos
2020-01-09 21:45:00,1215390007516524545,@jardinnoble Novia is a badass Chinese chick with a Spanish name married to an Uruguayan man named George. She’s on… https://t.co/owtUammPNi,0.08333333333333333,pos
2020-01-09 21:45:00,1215389999148830720,I keep thinking about how much social anxiety I’m gonna have at the AVNs and I just want to say if you recognize me… https://t.co/E9eDTpZ9h8,0.03333333333333333,pos
2020-01-09 21:45:00,1215389987987849216,Oh really? https://t.co/6fYvhARNUD,0.2,pos
2020-01-09 21:45:00,1215389934342656001,@somegizmo FFFFFFFFFFUCK,0.0,neu
2020-01-09 21:45:00,1215389924184117248,"High sex 
We’re not suppose to be fucking sex
Sex with my ex 

In that order https://t.co/GsXs8nxgnT",-0.21999999999999997,neg
2020-01-09 21:45:00,1215389914314883072,Amen.. https://t.co/wJy08VpWF1,0.0,neu
2020-01-09 21:45:00,1215389610190102528,@Jalenefinley my typo😔,0.0,neu
2020-01-09 21:45:00,1215389460075933696,@newballpark Thank you,0.0,neu
2020-01-09 21:45:00,1215389431458254848,@godigahole I've made it 😭,0.0,neu
2020-01-09 21:45:00,1215389233294168064,@IKEAUSA is the most unprofessional and most inconvenient company I have ever  dealt with. I feel v strongly about… https://t.co/ASGzegr5pi,0.20833333333333331,pos
2020-01-09 21:45:00,1215389222460280832,"@PurpleMonarch79 @Athletics Actually I think Spectra bought ovations, so maybe there is only 2 now.",0.0,neu
2020-01-09 21:45:00,1215389158887182336,"If you’re dreaming about taking a shite and you wake up, you prob#ably got to shite",0.5,pos
2020-01-09 21:45:00,1215389048224636928,"@PurpleMonarch79 @Athletics Ovation, Aramark, and the Comcast owned Spectra (which I believe is the one you're talking about)",0.0,neu
2020-01-09 21:45:00,1215389048224636928,"@PurpleMonarch79 @Athletics Ovation, Aramark, and the Comcast owned Spectra (which I believe is the one you're talking about)",0.0,neu
2020-01-09 21:40:00,1215389015475490816,@MollyJongFast Not a fucking chance. Gah!!!,0.3,pos
2020-01-09 21:40:00,1215389010685595648,Thought their jerseys said omamba https://t.co/39jiQMOo3s,0.0,neu
2020-01-09 21:40:00,1215388800727146496,she doesnt pay attention https://t.co/yUDSNdHNje,0.0,neu
2020-01-09 21:40:00,1215388635542904832,Me when I forget to get tf in my bag https://t.co/C811zUFPSo,0.0,neu
2020-01-09 21:40:00,1215388539375849473,@Gift1stclass Ida punched him out,0.0,neu
2020-01-09 21:40:00,1215388341991927810,@newballpark What's this from?,0.0,neu
2020-01-09 21:40:00,1215388318583549952,"Andrew Peeke joined the team here in San Jose. He was not on the trip the first two games.

He should be getting cl… https://t.co/ZJ96WmEvD1",0.25,pos
2020-01-09 21:40:00,1215388120360738816,@PurpleMonarch79 @Athletics There are really only 3 of these companies and they've done all 3 over the last 10 years,0.0,neu
2020-01-09 21:40:00,1215387875291717633,#CallingElvis ... the latest #CBJ Cannon Fodder pod is ready for a listen. https://t.co/CbsqHen7i4,0.35,pos
2020-01-09 21:40:00,1215387772564848641,@luvnoelz thanks queen! ☺️,0.2,pos
2020-01-09 21:35:00,1215387453764206594,The way that you dress speaks a thousand words before you can even say one.. and people WILL make assumptions about… https://t.co/VJU2Lmvq2u,0.0,neu
2020-01-09 21:35:00,1215387038771339264,@jardinnoble It was a coworker of Novia. Novia ain’t naive in any sense.,-0.3,neg
2020-01-09 21:35:00,1215386985960894464,I have two tickets for Saturday’s game: section 306 row 3. $275 a piece. If you know anyone who is looking for tickets hit me up!,-0.4,neg
2020-01-09 21:35:00,1215386766368071680,@hikaylamarie remember me now that ur famous😔,0.5,pos
2020-01-09 21:35:00,1215386738895380480,No mms this girl really said “i Wolfe u”,0.2,pos
2020-01-09 21:30:00,1215386507105767425,@CarsenEdsThighs Thanks dawg,0.2,pos
2020-01-09 21:30:00,1215386352843444224,"Tea eggs anyone @ San Jose, California https://t.co/dfhMmypn53",0.0,neu
2020-01-09 21:30:00,1215386318940688384,Renting out a 1 bedroom apartment near Santana Row in SJ. DM for rent price if interested. RT and help me find a renter tho..,0.175,pos
2020-01-09 21:30:00,1215386006012092417,@stressedlatino Go in and breathe,0.0,neu
2020-01-09 21:30:00,1215385485679292416,@xoaaliciaaa Let Elijah wear it first to test out the reaction,0.25,pos
2020-01-09 21:25:00,1215385206896545792,Sweaters are just body socks,0.0,neu
2020-01-09 21:25:00,1215384983453331456,@Bryanmanlet Do I hear the return of a Blitzcrank main?,0.16666666666666666,pos
2020-01-09 21:25:00,1215384866176454657,I’LL BE THE BOYFRIEND IN YOUR WET DREAMS TONIGHT,-0.1,neg
2020-01-09 21:25:00,1215384360720797696,@jassyyyjayy Truuuueeeee,0.0,neu
2020-01-09 21:25:00,1215384290252378112,Time to snipe Curry @_natevillanueva @maaquino @KevinCandido https://t.co/qqlTHONJ9b,0.0,neu
2020-01-09 21:25:00,1215384057514577920,"Interesting 7-11 items, fancy packaged macarons and cookie dough bites: these were next to ""The Bomb"" 550 calorie b… https://t.co/b0t5oPq2dt",0.25,pos
2020-01-09 21:20:00,1215383892984651776,Wait now I have to go https://t.co/E8dWtBkTDz,0.0,neu
2020-01-09 21:20:00,1215383774747189248,@sam_pollard19 @_RochelleDeVore @Spinninshaex And you missed the point of course,0.0,neu
2020-01-09 21:20:00,1215383733965967361,@uwunyah FUCK IT LETS GOOOO,-0.4,neg
2020-01-09 21:20:00,1215383650528710656,"Under a New Deal-era federal labor law, employers are allowed to pay as little as $2.13 an hour — unchanged since 1… https://t.co/d3G91kuekG",-0.025568181818181823,neg
2020-01-09 21:20:00,1215383626310774784,@_thatmanpacman Fucking facts,-0.6,neg
2020-01-09 21:20:00,1215383463118815234,nobody has this energy lmaooo https://t.co/HwvIt8ZyAK,0.0,neu
2020-01-09 21:20:00,1215383412439076864,@CJAgost20 @barstoolsports @KFCradio @NuevaYorkNico Any of these places in N Bergen or Union City?,0.0,neu
2020-01-09 21:20:00,1215383238736171008,Boosie is a national treasure https://t.co/cSCpcyMPaK,0.0,neu
2020-01-09 21:20:00,1215383130342744065,@KhoaMPham1 I miss third world country 1990s socal prices 😤,0.0,neu
2020-01-09 21:20:00,1215382820224266240,@CannedBeanz_ @uhhhlyssaxo Stupid twitter🙄,-0.7999999999999999,neg
2020-01-09 21:15:00,1215382683410292736,back to work today after having the last 2 1/2 weeks off.. can’t wait to see all my kiddos!  💜🥰,0.0,neu
2020-01-09 21:15:00,1215382616649547776,@deadcaliforniia Good,0.7,pos
2020-01-09 21:15:00,1215382527986126849,Add this to the list of things that I wish I didn't see on campus. Water delivery 🌍🌍🌍😢😢😢😢 https://t.co/9HpvhhGgsA,0.0,neu
2020-01-09 21:15:00,1215382124783529985,"@GridironRR Trevor Scheibley
Twitter: @TrevorScheibley
GPA: 3.5 NCAA QUALIFIER
College of San Mateo
6’4” 246lbs 
DE… https://t.co/5rWWcotHee",0.0,neu
2020-01-09 21:15:00,1215382106618023936,I’m going to draw out my nudes because they deserve to be portrayed in art form.,0.0,neu
2020-01-09 21:15:00,1215382103522566144,"Check me out! I can leave now! Multiple FCS offers
Hudl: https://t.co/JkV69GBWEp https://t.co/zMu9okNxuq",0.05,pos
2020-01-09 21:15:00,1215381926183198721,@misslezah This is Anthony getting me back for all the shit I did to him haha,0.0,neu
